TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2026-01-15 17:56:57,1768499817113,genius365.vercel.app/api/webhooks/w/00000000-0000-0000-0000-000000000002/vapi,POST,nxtPworkspaceId=00000000-0000-0000-0000-000000000002,200,bnb4p-1768499816428-802e2359372b,axios/1.8.3,info,production,main,MISS,serverless,/api/webhooks/w/[workspaceId]/vapi,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[VAPI Webhook W] ===== WEBHOOK HIT - ENTRY POINT =====,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a51f2ce45f5c4fdc967eed060e546ced,,,,
2026-01-15 17:56:57,1768499817113,genius365.vercel.app/api/webhooks/w/00000000-0000-0000-0000-000000000002/vapi,POST,nxtPworkspaceId=00000000-0000-0000-0000-000000000002,200,bnb4p-1768499816428-802e2359372b,axios/1.8.3,info,production,main,MISS,serverless,/api/webhooks/w/[workspaceId]/vapi,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[VAPI Webhook W] Request URL: https://genius365.vercel.app/api/webhooks/w/00000000-0000-0000-0000-000000000002/vapi,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a51f2ce45f5c4fdc967eed060e546ced,,,,
2026-01-15 17:56:57,1768499817113,genius365.vercel.app/api/webhooks/w/00000000-0000-0000-0000-000000000002/vapi,POST,nxtPworkspaceId=00000000-0000-0000-0000-000000000002,200,bnb4p-1768499816428-802e2359372b,axios/1.8.3,info,production,main,MISS,serverless,/api/webhooks/w/[workspaceId]/vapi,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[VAPI Webhook W] Timestamp: 2026-01-15T17:56:57.111Z,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a51f2ce45f5c4fdc967eed060e546ced,,,,
2026-01-15 17:56:57,1768499817113,genius365.vercel.app/api/webhooks/w/00000000-0000-0000-0000-000000000002/vapi,POST,nxtPworkspaceId=00000000-0000-0000-0000-000000000002,200,bnb4p-1768499816428-802e2359372b,axios/1.8.3,info,production,main,MISS,serverless,/api/webhooks/w/[workspaceId]/vapi,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[VAPI Webhook W/00000000-0000-0000-0000-000000000002] ===== WEBHOOK RECEIVED =====,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a51f2ce45f5c4fdc967eed060e546ced,,,,
2026-01-15 17:56:57,1768499817113,genius365.vercel.app/api/webhooks/w/00000000-0000-0000-0000-000000000002/vapi,POST,nxtPworkspaceId=00000000-0000-0000-0000-000000000002,200,bnb4p-1768499816428-802e2359372b,axios/1.8.3,info,production,main,MISS,serverless,/api/webhooks/w/[workspaceId]/vapi,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[VAPI Webhook W/00000000-0000-0000-0000-000000000002] URL: https://genius365.vercel.app/api/webhooks/w/00000000-0000-0000-0000-000000000002/vapi,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a51f2ce45f5c4fdc967eed060e546ced,,,,
2026-01-15 17:56:57,1768499817113,genius365.vercel.app/api/webhooks/w/00000000-0000-0000-0000-000000000002/vapi,POST,nxtPworkspaceId=00000000-0000-0000-0000-000000000002,200,bnb4p-1768499816428-802e2359372b,axios/1.8.3,info,production,main,MISS,serverless,/api/webhooks/w/[workspaceId]/vapi,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,"[VAPI Webhook W/00000000-0000-0000-0000-000000000002] Headers: { signature: null, timestamp: null }",prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a51f2ce45f5c4fdc967eed060e546ced,,,,
2026-01-15 17:56:57,1768499817113,genius365.vercel.app/api/webhooks/w/00000000-0000-0000-0000-000000000002/vapi,POST,nxtPworkspaceId=00000000-0000-0000-0000-000000000002,200,bnb4p-1768499816428-802e2359372b,axios/1.8.3,info,production,main,MISS,serverless,/api/webhooks/w/[workspaceId]/vapi,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[VAPI Webhook W/00000000-0000-0000-0000-000000000002] Raw body length: 5738,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a51f2ce45f5c4fdc967eed060e546ced,,,,
2026-01-15 17:56:57,1768499817113,genius365.vercel.app/api/webhooks/w/00000000-0000-0000-0000-000000000002/vapi,POST,nxtPworkspaceId=00000000-0000-0000-0000-000000000002,200,bnb4p-1768499816428-802e2359372b,axios/1.8.3,info,production,main,MISS,serverless,/api/webhooks/w/[workspaceId]/vapi,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[VAPI Webhook W/00000000-0000-0000-0000-000000000002] Received webhook,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a51f2ce45f5c4fdc967eed060e546ced,,,,
2026-01-15 17:56:59,1768499819328,genius365.vercel.app/api/webhooks/w/00000000-0000-0000-0000-000000000002/vapi,POST,nxtPworkspaceId=00000000-0000-0000-0000-000000000002,200,bnb4p-1768499816428-802e2359372b,axios/1.8.3,info,production,main,MISS,serverless,/api/webhooks/w/[workspaceId]/vapi,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,"[VAPI Webhook] Looking for agent with assistantId: e4349096-07ec-4d1f-8fa4-ab138e14018d, workspaceId: 00000000-0000-0000-0000-000000000002",prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a51f2ce45f5c4fdc967eed060e546ced,,,,
2026-01-15 17:56:59,1768499819634,genius365.vercel.app/api/webhooks/w/00000000-0000-0000-0000-000000000002/vapi,POST,nxtPworkspaceId=00000000-0000-0000-0000-000000000002,200,bnb4p-1768499816428-802e2359372b,axios/1.8.3,info,production,main,MISS,serverless,/api/webhooks/w/[workspaceId]/vapi,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,"[VAPI Webhook] Found agent: 8b0bd2b8-0c33-4f39-83a8-938939c6f409, name: Test34 p",prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a51f2ce45f5c4fdc967eed060e546ced,,,,
2026-01-15 17:57:01,1768499821470,genius365.vercel.app/api/webhooks/w/00000000-0000-0000-0000-000000000002/vapi,POST,nxtPworkspaceId=00000000-0000-0000-0000-000000000002,200,bnb4p-1768499816428-802e2359372b,axios/1.8.3,info,production,main,MISS,serverless,/api/webhooks/w/[workspaceId]/vapi,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[VAPI Webhook] Created conversation: 78adc04d-2a4c-4f8a-9ec2-286d185371e1,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a51f2ce45f5c4fdc967eed060e546ced,,,,
2026-01-15 17:57:01,1768499821470,genius365.vercel.app/api/webhooks/w/00000000-0000-0000-0000-000000000002/vapi,POST,nxtPworkspaceId=00000000-0000-0000-0000-000000000002,200,bnb4p-1768499816428-802e2359372b,axios/1.8.3,info,production,main,MISS,serverless,/api/webhooks/w/[workspaceId]/vapi,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[VAPI Webhook] Recording URL: NOT PROVIDED,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a51f2ce45f5c4fdc967eed060e546ced,,,,
2026-01-15 17:57:01,1768499821470,genius365.vercel.app/api/webhooks/w/00000000-0000-0000-0000-000000000002/vapi,POST,nxtPworkspaceId=00000000-0000-0000-0000-000000000002,200,bnb4p-1768499816428-802e2359372b,axios/1.8.3,info,production,main,MISS,serverless,/api/webhooks/w/[workspaceId]/vapi,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[VAPI Webhook] Transcript length: 0 chars,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a51f2ce45f5c4fdc967eed060e546ced,,,,
2026-01-15 17:57:01,1768499821470,genius365.vercel.app/api/webhooks/w/00000000-0000-0000-0000-000000000002/vapi,POST,nxtPworkspaceId=00000000-0000-0000-0000-000000000002,200,bnb4p-1768499816428-802e2359372b,axios/1.8.3,info,production,main,MISS,serverless,/api/webhooks/w/[workspaceId]/vapi,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[VAPI Webhook] Summary: NOT PROVIDED,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a51f2ce45f5c4fdc967eed060e546ced,,,,
2026-01-15 17:57:01,1768499821470,genius365.vercel.app/api/webhooks/w/00000000-0000-0000-0000-000000000002/vapi,POST,nxtPworkspaceId=00000000-0000-0000-0000-000000000002,200,bnb4p-1768499816428-802e2359372b,axios/1.8.3,info,production,main,MISS,serverless,/api/webhooks/w/[workspaceId]/vapi,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[VAPI Webhook] Sentiment: NOT PROVIDED,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a51f2ce45f5c4fdc967eed060e546ced,,,,
2026-01-15 17:57:01,1768499821470,genius365.vercel.app/api/webhooks/w/00000000-0000-0000-0000-000000000002/vapi,POST,nxtPworkspaceId=00000000-0000-0000-0000-000000000002,200,bnb4p-1768499816428-802e2359372b,axios/1.8.3,info,production,main,MISS,serverless,/api/webhooks/w/[workspaceId]/vapi,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[VAPI Webhook] Indexing NEW conversation to Algolia: 78adc04d-2a4c-4f8a-9ec2-286d185371e1,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a51f2ce45f5c4fdc967eed060e546ced,,,,
2026-01-15 17:57:01,1768499821567,genius365.vercel.app/api/webhooks/w/00000000-0000-0000-0000-000000000002/vapi,POST,nxtPworkspaceId=00000000-0000-0000-0000-000000000002,200,bnb4p-1768499816428-802e2359372b,axios/1.8.3,info,production,main,MISS,serverless,/api/webhooks/w/[workspaceId]/vapi,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[Algolia] Indexed call log: 78adc04d-2a4c-4f8a-9ec2-286d185371e1 workspace: 00000000-0000-0000-0000-000000000002,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a51f2ce45f5c4fdc967eed060e546ced,,,,
2026-01-15 17:57:01,1768499821567,genius365.vercel.app/api/webhooks/w/00000000-0000-0000-0000-000000000002/vapi,POST,nxtPworkspaceId=00000000-0000-0000-0000-000000000002,200,bnb4p-1768499816428-802e2359372b,axios/1.8.3,info,production,main,MISS,serverless,/api/webhooks/w/[workspaceId]/vapi,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[VAPI Webhook] Algolia index SUCCESS for NEW: 78adc04d-2a4c-4f8a-9ec2-286d185371e1,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a51f2ce45f5c4fdc967eed060e546ced,,,,
2026-01-15 17:57:02,1768499822476,genius365.vercel.app/api/webhooks/w/00000000-0000-0000-0000-000000000002/vapi,POST,nxtPworkspaceId=00000000-0000-0000-0000-000000000002,200,bnb4p-1768499816428-802e2359372b,axios/1.8.3,info,production,main,MISS,serverless,/api/webhooks/w/[workspaceId]/vapi,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[VAPI Webhook] Updated conversation: 78adc04d-2a4c-4f8a-9ec2-286d185371e1,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a51f2ce45f5c4fdc967eed060e546ced,,,,
2026-01-15 17:57:02,1768499822476,genius365.vercel.app/api/webhooks/w/00000000-0000-0000-0000-000000000002/vapi,POST,nxtPworkspaceId=00000000-0000-0000-0000-000000000002,200,bnb4p-1768499816428-802e2359372b,axios/1.8.3,info,production,main,MISS,serverless,/api/webhooks/w/[workspaceId]/vapi,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[VAPI Webhook] Recording URL: NOT PROVIDED,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a51f2ce45f5c4fdc967eed060e546ced,,,,
2026-01-15 17:57:02,1768499822476,genius365.vercel.app/api/webhooks/w/00000000-0000-0000-0000-000000000002/vapi,POST,nxtPworkspaceId=00000000-0000-0000-0000-000000000002,200,bnb4p-1768499816428-802e2359372b,axios/1.8.3,info,production,main,MISS,serverless,/api/webhooks/w/[workspaceId]/vapi,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[VAPI Webhook] Transcript length: 0 chars,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a51f2ce45f5c4fdc967eed060e546ced,,,,
2026-01-15 17:57:02,1768499822476,genius365.vercel.app/api/webhooks/w/00000000-0000-0000-0000-000000000002/vapi,POST,nxtPworkspaceId=00000000-0000-0000-0000-000000000002,200,bnb4p-1768499816428-802e2359372b,axios/1.8.3,info,production,main,MISS,serverless,/api/webhooks/w/[workspaceId]/vapi,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[VAPI Webhook] Summary: NOT PROVIDED,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a51f2ce45f5c4fdc967eed060e546ced,,,,
2026-01-15 17:57:02,1768499822476,genius365.vercel.app/api/webhooks/w/00000000-0000-0000-0000-000000000002/vapi,POST,nxtPworkspaceId=00000000-0000-0000-0000-000000000002,200,bnb4p-1768499816428-802e2359372b,axios/1.8.3,info,production,main,MISS,serverless,/api/webhooks/w/[workspaceId]/vapi,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[VAPI Webhook] Sentiment: NOT PROVIDED,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a51f2ce45f5c4fdc967eed060e546ced,,,,
2026-01-15 17:57:02,1768499822476,genius365.vercel.app/api/webhooks/w/00000000-0000-0000-0000-000000000002/vapi,POST,nxtPworkspaceId=00000000-0000-0000-0000-000000000002,200,bnb4p-1768499816428-802e2359372b,axios/1.8.3,info,production,main,MISS,serverless,/api/webhooks/w/[workspaceId]/vapi,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[VAPI Webhook] Indexing UPDATED conversation to Algolia: 78adc04d-2a4c-4f8a-9ec2-286d185371e1,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a51f2ce45f5c4fdc967eed060e546ced,,,,
2026-01-15 17:57:02,1768499822572,genius365.vercel.app/api/webhooks/w/00000000-0000-0000-0000-000000000002/vapi,POST,nxtPworkspaceId=00000000-0000-0000-0000-000000000002,200,bnb4p-1768499816428-802e2359372b,axios/1.8.3,info,production,main,MISS,serverless,/api/webhooks/w/[workspaceId]/vapi,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[Algolia] Indexed call log: 78adc04d-2a4c-4f8a-9ec2-286d185371e1 workspace: 00000000-0000-0000-0000-000000000002,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a51f2ce45f5c4fdc967eed060e546ced,,,,
2026-01-15 17:57:02,1768499822572,genius365.vercel.app/api/webhooks/w/00000000-0000-0000-0000-000000000002/vapi,POST,nxtPworkspaceId=00000000-0000-0000-0000-000000000002,200,bnb4p-1768499816428-802e2359372b,axios/1.8.3,info,production,main,MISS,serverless,/api/webhooks/w/[workspaceId]/vapi,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[VAPI Webhook] Algolia index SUCCESS for UPDATED: 78adc04d-2a4c-4f8a-9ec2-286d185371e1,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a51f2ce45f5c4fdc967eed060e546ced,,,,
2026-01-15 17:57:06,1768499826894,genius365.vercel.app/api/webhooks/w/00000000-0000-0000-0000-000000000002/vapi,POST,nxtPworkspaceId=00000000-0000-0000-0000-000000000002,200,bnb4p-1768499816428-802e2359372b,axios/1.8.3,error,production,main,MISS,serverless,/api/webhooks/w/[workspaceId]/vapi,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,"[Billing] Failed to process call completion: Error: Insufficient credits. Required: $0.15, Available: $0.10
    at <unknown> (.next/server/chunks/[root-of-the-server]__f3e1b3bd._.js:2:3907)
    at async Proxy._transactionWithCallback (.next/server/chunks/[root-of-the-server]__b9bdf4dd._.js:127:6068)
    at async l (.next/server/chunks/[root-of-the-server]__f3e1b3bd._.js:2:3655)
    at async w (.next/server/chunks/[root-of-the-server]__f3e1b3bd._.js:2:11411)
    at async s (.next/server/chunks/[root-of-the-server]__76e86e33._.js:2:9561)
    at async V (.next/server/chunks/bd91e_next_dist_esm_build_templates_app-route_2701d41a.js:2:13068)
    at async E (.next/server/chunks/bd91e_next_dist_esm_build_templates_app-route_2701d41a.js:2:4668)
    at async c (.next/server/chunks/bd91e_next_dist_esm_build_templates_app-route_2701d41a.js:2:22165)",prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a51f2ce45f5c4fdc967eed060e546ced,,,,
2026-01-15 17:57:06,1768499826894,genius365.vercel.app/api/webhooks/w/00000000-0000-0000-0000-000000000002/vapi,POST,nxtPworkspaceId=00000000-0000-0000-0000-000000000002,200,bnb4p-1768499816428-802e2359372b,axios/1.8.3,error,production,main,MISS,serverless,/api/webhooks/w/[workspaceId]/vapi,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,"[VAPI Webhook] Billing failed: Insufficient credits. Required: $0.15, Available: $0.10",prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a51f2ce45f5c4fdc967eed060e546ced,,,,
2026-01-15 17:57:06,1768499826894,genius365.vercel.app/api/webhooks/w/00000000-0000-0000-0000-000000000002/vapi,POST,nxtPworkspaceId=00000000-0000-0000-0000-000000000002,200,bnb4p-1768499816428-802e2359372b,axios/1.8.3,info,production,main,MISS,serverless,/api/webhooks/w/[workspaceId]/vapi,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,"[VAPI Webhook] Mapping endedReason: ""call.in-progress.error-sip-outbound-call-failed-to-connect"", duration: 1s, hasTranscript: false",prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a51f2ce45f5c4fdc967eed060e546ced,,,,
2026-01-15 17:56:56,1768499816428,genius365.vercel.app/api/webhooks/w/00000000-0000-0000-0000-000000000002/vapi,POST,nxtPworkspaceId=00000000-0000-0000-0000-000000000002,200,bnb4p-1768499816428-802e2359372b,axios/1.8.3,,production,main,MISS,middleware,/_middleware,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,588,sfo1,275,2048,,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a51f2ce45f5c4fdc967eed060e546ced,,01KF1CVA0FXFHH531Y9N3BZ26Q,MQhZWKS1SlcU,1
2026-01-15 17:56:56,1768499816428,genius365.vercel.app/api/webhooks/w/00000000-0000-0000-0000-000000000002/vapi,POST,nxtPworkspaceId=00000000-0000-0000-0000-000000000002,200,bnb4p-1768499816428-802e2359372b,axios/1.8.3,,production,main,MISS,serverless,/api/webhooks/w/[workspaceId]/vapi,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,10069,iad1,392,2048,,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,a51f2ce45f5c4fdc967eed060e546ced,,01KF1CQQK50D5E8QYD58Y7MNYE,uxRjikjsuTnp,5
2026-01-15 17:56:53,1768499813535,genius365.vercel.app/api/webhooks/w/00000000-0000-0000-0000-000000000002/vapi,POST,nxtPworkspaceId=00000000-0000-0000-0000-000000000002,200,dgzg6-1768499812883-bbdd46f3766a,axios/1.8.3,info,production,main,MISS,serverless,/api/webhooks/w/[workspaceId]/vapi,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[VAPI Webhook W] ===== WEBHOOK HIT - ENTRY POINT =====,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,50e4926f8aba427d8575ec21033925ac,,,,
2026-01-15 17:56:53,1768499813535,genius365.vercel.app/api/webhooks/w/00000000-0000-0000-0000-000000000002/vapi,POST,nxtPworkspaceId=00000000-0000-0000-0000-000000000002,200,dgzg6-1768499812883-bbdd46f3766a,axios/1.8.3,info,production,main,MISS,serverless,/api/webhooks/w/[workspaceId]/vapi,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[VAPI Webhook W] Request URL: https://genius365.vercel.app/api/webhooks/w/00000000-0000-0000-0000-000000000002/vapi,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,50e4926f8aba427d8575ec21033925ac,,,,
2026-01-15 17:56:53,1768499813535,genius365.vercel.app/api/webhooks/w/00000000-0000-0000-0000-000000000002/vapi,POST,nxtPworkspaceId=00000000-0000-0000-0000-000000000002,200,dgzg6-1768499812883-bbdd46f3766a,axios/1.8.3,info,production,main,MISS,serverless,/api/webhooks/w/[workspaceId]/vapi,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[VAPI Webhook W] Timestamp: 2026-01-15T17:56:53.535Z,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,50e4926f8aba427d8575ec21033925ac,,,,
2026-01-15 17:56:53,1768499813535,genius365.vercel.app/api/webhooks/w/00000000-0000-0000-0000-000000000002/vapi,POST,nxtPworkspaceId=00000000-0000-0000-0000-000000000002,200,dgzg6-1768499812883-bbdd46f3766a,axios/1.8.3,info,production,main,MISS,serverless,/api/webhooks/w/[workspaceId]/vapi,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[VAPI Webhook W/00000000-0000-0000-0000-000000000002] ===== WEBHOOK RECEIVED =====,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,50e4926f8aba427d8575ec21033925ac,,,,
2026-01-15 17:56:53,1768499813535,genius365.vercel.app/api/webhooks/w/00000000-0000-0000-0000-000000000002/vapi,POST,nxtPworkspaceId=00000000-0000-0000-0000-000000000002,200,dgzg6-1768499812883-bbdd46f3766a,axios/1.8.3,info,production,main,MISS,serverless,/api/webhooks/w/[workspaceId]/vapi,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[VAPI Webhook W/00000000-0000-0000-0000-000000000002] URL: https://genius365.vercel.app/api/webhooks/w/00000000-0000-0000-0000-000000000002/vapi,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,50e4926f8aba427d8575ec21033925ac,,,,
2026-01-15 17:56:53,1768499813535,genius365.vercel.app/api/webhooks/w/00000000-0000-0000-0000-000000000002/vapi,POST,nxtPworkspaceId=00000000-0000-0000-0000-000000000002,200,dgzg6-1768499812883-bbdd46f3766a,axios/1.8.3,info,production,main,MISS,serverless,/api/webhooks/w/[workspaceId]/vapi,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,"[VAPI Webhook W/00000000-0000-0000-0000-000000000002] Headers: { signature: null, timestamp: null }",prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,50e4926f8aba427d8575ec21033925ac,,,,
2026-01-15 17:56:53,1768499813536,genius365.vercel.app/api/webhooks/w/00000000-0000-0000-0000-000000000002/vapi,POST,nxtPworkspaceId=00000000-0000-0000-0000-000000000002,200,dgzg6-1768499812883-bbdd46f3766a,axios/1.8.3,info,production,main,MISS,serverless,/api/webhooks/w/[workspaceId]/vapi,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[VAPI Webhook W/00000000-0000-0000-0000-000000000002] Raw body length: 2436,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,50e4926f8aba427d8575ec21033925ac,,,,
2026-01-15 17:56:53,1768499813536,genius365.vercel.app/api/webhooks/w/00000000-0000-0000-0000-000000000002/vapi,POST,nxtPworkspaceId=00000000-0000-0000-0000-000000000002,200,dgzg6-1768499812883-bbdd46f3766a,axios/1.8.3,info,production,main,MISS,serverless,/api/webhooks/w/[workspaceId]/vapi,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[VAPI Webhook W/00000000-0000-0000-0000-000000000002] Received webhook,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,50e4926f8aba427d8575ec21033925ac,,,,
2026-01-15 17:56:54,1768499814537,genius365.vercel.app/api/webhooks/w/00000000-0000-0000-0000-000000000002/vapi,POST,nxtPworkspaceId=00000000-0000-0000-0000-000000000002,200,dgzg6-1768499812883-bbdd46f3766a,axios/1.8.3,info,production,main,MISS,serverless,/api/webhooks/w/[workspaceId]/vapi,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[VAPI Webhook W/00000000-0000-0000-0000-000000000002] Event Type: status-update,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,50e4926f8aba427d8575ec21033925ac,,,,
2026-01-15 17:56:54,1768499814537,genius365.vercel.app/api/webhooks/w/00000000-0000-0000-0000-000000000002/vapi,POST,nxtPworkspaceId=00000000-0000-0000-0000-000000000002,200,dgzg6-1768499812883-bbdd46f3766a,axios/1.8.3,info,production,main,MISS,serverless,/api/webhooks/w/[workspaceId]/vapi,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[VAPI Webhook W/00000000-0000-0000-0000-000000000002] Call ID: 019bc2cd-777f-7556-961a-75afc323c6f6,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,50e4926f8aba427d8575ec21033925ac,,,,
2026-01-15 17:56:54,1768499814537,genius365.vercel.app/api/webhooks/w/00000000-0000-0000-0000-000000000002/vapi,POST,nxtPworkspaceId=00000000-0000-0000-0000-000000000002,200,dgzg6-1768499812883-bbdd46f3766a,axios/1.8.3,info,production,main,MISS,serverless,/api/webhooks/w/[workspaceId]/vapi,genius365.vercel.app,genius365.vercel.app,dpl_6DvcXdfKsw9ADtCS2oVdNEVLyhig,,,,,[VAPI Webhook W/00000000-0000-0000-0000-000000000002] Call Type: outboundPhoneCall,prj_xHtlPkMGP81PqZlPw9RhQVfwj32S,50e4926f8aba427d8575ec21033925ac,,,,
